target,ids,date,flag,user,text,procesado,Polaridad,Subjetividad,palabras,Label_enc,nLabel,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
Positiva,1678112013.0,Sat May 02 05:32:44 PDT 2009,NO_QUERY,fixxatedstar,@janeambrose it really did  It's the highlight of my day! \/,"['really', 'highlight', 'day']",0.2,0.2,11.0,2.0,1.0,0.0,0.426,0.574,0.4005,2.0,0.0,1.0,0.0,0.0
Negativa,1989768489.0,Mon Jun 01 02:44:37 PDT 2009,NO_QUERY,thiagogita,Aeh bom dia people. Semana da Europride em ZH. A cidade esta simplesmente ROSA. If you know what i mean ,"['aeh', 'bom', 'dia', 'people', 'semana', 'europride', 'cidade', 'esta', 'simplesmente', 'rosa', 'know', 'mean']",-0.3125,0.6875,20.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
Neutral,2244339816.0,Fri Jun 19 14:37:05 PDT 2009,NO_QUERY,mela_ninny,want to watch Dusk Till Dawn but i dont have it  Time to search Garions DVDs!!,"['want', 'watch', 'dusk', 'till', 'dawn', 'dont', 'time', 'search', 'garions', 'dvds']",0.0,0.0,16.0,1.0,0.0,0.0,0.874,0.126,0.0772,1.0,1.0,1.0,1.0,0.0
Positiva,2066301771.0,Sun Jun 07 10:15:41 PDT 2009,NO_QUERY,AndreaMarquez,@mileycyrus http://twitpic.com/6shtr - I love it!! You are really cute in this photo!!! Greetings from Venezuela ,"['love', 'really', 'cute', 'photo', 'greetings', 'venezuela']",0.5,0.8,16.0,2.0,1.0,0.0,0.221,0.779,0.8899,1.0,0.0,2.0,0.0,0.0
Neutral,2324286707.0,Thu Jun 25 02:46:34 PDT 2009,NO_QUERY,Tonofunstweets,Rippin thru lots of practice questions for todays exam... Not doing well ,"['rippin', 'thru', 'lots', 'practice', 'questions', 'todays', 'exam', 'well']",0.0,0.0,12.0,1.0,0.0,0.0,0.769,0.231,0.2732,2.0,2.0,1.0,1.0,0.0
Negativa,2048863139.0,Fri Jun 05 15:54:03 PDT 2009,NO_QUERY,hollietoppingx, steffffff! Before you told me what type of guys I was into it never upset me. But now it really does. I have a fucked up mind,"['steffffff', 'told', 'type', 'guys', 'never', 'upset', 'really', 'fucked', 'mind']",-0.6,0.7,27.0,0.0,-1.0,0.0,0.542,0.458,0.7111,2.0,0.0,2.0,0.0,0.0
Neutral,1835044108.0,Mon May 18 04:59:08 PDT 2009,NO_QUERY,blonde_terror,@_laurenh @stevewhitaker  I was told not to go to any restaurant in c-ville &amp; yesterday was my wedding anniversary   Maybe tweet up soon?,"['told', 'restaurant', 'amp', 'yesterday', 'wedding', 'anniversary', 'maybe', 'tweet', 'soon']",0.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Positiva,1973089960.0,Sat May 30 10:27:58 PDT 2009,NO_QUERY,MimiSiu,@5toSucceed Poor Mr. Fix-It. =( Yay for family bonding!  LOL,"['poor', 'yay', 'family', 'bonding', 'lol']",0.2,0.6499999999999999,10.0,2.0,1.0,0.274,0.177,0.549,0.4767,2.0,1.0,1.0,1.0,1.0
Neutral,1825483635.0,Sun May 17 05:51:45 PDT 2009,NO_QUERY,jemmarichardson,Now im I'll ,[],0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0
Positiva,2064349031.0,Sun Jun 07 06:00:59 PDT 2009,NO_QUERY,CatherineOHagan,"@billyraycyrus i'm from ireland, you're awesome !! ","['ireland', 'awesome']",1.0,1.0,7.0,2.0,1.0,0.0,0.196,0.804,0.6249,2.0,0.0,1.0,0.0,0.0
Positiva,1760245801.0,Sun May 10 21:01:37 PDT 2009,NO_QUERY,rose_engine,Its officially monday. 10 hours and 50 minutes until my first class of the week ,"['officially', 'monday', 'hours', 'minutes', 'first', 'class', 'week']",0.25,0.3333333333333333,15.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Neutral,2067088260.0,Sun Jun 07 11:43:31 PDT 2009,NO_QUERY,therebecca,@innocenceofpain Yeah  kinda.,"['yeah', 'kinda']",0.0,0.0,3.0,1.0,0.0,0.0,0.312,0.688,0.296,3.0,1.0,3.0,1.0,0.0
Neutral,2056824828.0,Sat Jun 06 11:51:52 PDT 2009,NO_QUERY,GourmetBen,@joetronico Bet you broke it in Safari though ,"['bet', 'broke', 'safari', 'though']",0.0,0.0,8.0,1.0,0.0,0.483,0.517,0.0,-0.4215,2.0,1.0,2.0,1.0,0.0
Positiva,1973794268.0,Sat May 30 11:50:51 PDT 2009,NO_QUERY,Courtney_ATTACK,Powerpuff was pretty interesting. Aside from seeing a certain someone ,"['powerpuff', 'pretty', 'interesting', 'aside', 'seeing', 'certain', 'someone']",0.32142857142857145,0.6904761904761904,10.0,2.0,1.0,0.0,0.333,0.667,0.7906,2.0,1.0,3.0,0.0,0.0
Neutral,1984070985.0,Sun May 31 14:23:07 PDT 2009,NO_QUERY,eekah,Spot almost locked down!!! ,"['spot', 'almost', 'locked']",0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
Negativa,1695574281.0,Mon May 04 06:27:56 PDT 2009,NO_QUERY,AdrianneFlaye,"@HelenJaneRose yeah its too late now, i couldn't get hold of anyone and then it started raining  i'm not actually a big fan of it actually","['yeah', 'late', 'could', 'get', 'hold', 'anyone', 'started', 'raining', 'actually', 'big', 'fan', 'actually']",-0.1,0.26666666666666666,26.0,0.0,-1.0,0.0,0.69,0.31,0.5423,1.0,2.0,5.0,1.0,2.0
Neutral,2067834515.0,Sun Jun 07 13:02:27 PDT 2009,NO_QUERY,allobetchhh,@musiclovermona What's up with your phone? It no work ,"['phone', 'work']",0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
Positiva,2198654060.0,Tue Jun 16 16:22:51 PDT 2009,NO_QUERY,Caroline_Fonz,think I'm ready to take on the next exams! See. The keyword is THINK! ,"['think', 'ready', 'take', 'next', 'exams', 'see', 'keyword', 'think']",0.1,0.25,14.0,2.0,1.0,0.0,0.737,0.263,0.3612,2.0,1.0,1.0,1.0,1.0
Positiva,1978630521.0,Sat May 30 23:57:43 PDT 2009,NO_QUERY,Katie5608,Haha everybody fell asleep during the end of Transformers  It was cute.,"['haha', 'everybody', 'fell', 'asleep', 'end', 'transformers', 'cute']",0.35,0.65,12.0,2.0,1.0,0.0,0.455,0.545,0.7184,3.0,0.0,1.0,1.0,0.0
Neutral,2061140623.0,Sat Jun 06 20:15:34 PDT 2009,NO_QUERY,warriorpoet9,My knee is throbbing... ,"['knee', 'throbbing']",0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0
Positiva,1794188832.0,Thu May 14 05:11:44 PDT 2009,NO_QUERY,antukingbata,@Steffisticated i hope you don't have to wear braces. but if have to then... good luck. ,"['hope', 'wear', 'braces', 'good', 'luck']",0.7,0.6000000000000001,16.0,2.0,1.0,0.0,0.185,0.815,0.8316,2.0,1.0,1.0,1.0,0.0
Negativa,2178324278.0,Mon Jun 15 07:31:58 PDT 2009,NO_QUERY,courtneykaz,My computer is royally fucked now. BIG and scary spyware desktop that refuses to let me do any. wahhhhh ,"['computer', 'royally', 'fucked', 'big', 'scary', 'spyware', 'desktop', 'refuses', 'let', 'wahhhhh']",-0.3666666666666667,0.6,19.0,0.0,-1.0,0.487,0.513,0.0,-0.8225,3.0,0.0,3.0,1.0,2.0
Positiva,2067665763.0,Sun Jun 07 12:44:47 PDT 2009,NO_QUERY,AndyHannon,@Firgs Thanks ,['thanks'],0.2,0.2,2.0,2.0,1.0,0.0,0.0,1.0,0.4404,3.0,0.0,1.0,1.0,1.0
Negativa,1564202947.0,Mon Apr 20 02:18:14 PDT 2009,NO_QUERY,LouisaLoon,"@tommcfly I wish I could see a big orange tour bus, but, being in Australia it would be a bit difficult. ","['wish', 'could', 'see', 'big', 'orange', 'tour', 'bus', 'australia', 'would', 'bit', 'difficult']",-0.25,0.55,21.0,0.0,-1.0,0.176,0.634,0.19,0.0516,2.0,1.0,3.0,0.0,1.0
Positiva,1962816132.0,Fri May 29 11:43:20 PDT 2009,NO_QUERY,fan4lyf,http://twtpoll.com/inlfu8 new poll today plz take ,"['new', 'poll', 'today', 'plz', 'take']",0.13636363636363635,0.4545454545454545,6.0,2.0,1.0,0.0,0.755,0.245,0.0772,3.0,2.0,2.0,1.0,2.0
Positiva,1994528265.0,Mon Jun 01 12:03:26 PDT 2009,NO_QUERY,Xandarr2112,@Kissless I liked the Batman trailers at the bottom ,"['liked', 'batman', 'trailers', 'bottom']",0.6,0.8,9.0,2.0,1.0,0.0,0.517,0.483,0.4215,2.0,0.0,0.0,1.0,0.0
Neutral,2323637563.0,Thu Jun 25 01:06:50 PDT 2009,NO_QUERY,sneakyoctopus,Woke up and now can't sleep. ,"['woke', 'sleep']",0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
Positiva,2005200610.0,Tue Jun 02 09:21:15 PDT 2009,NO_QUERY,MelissaMLopez,Umm....doctor's appointment...so much for no news is good news. ,"['umm', 'doctor', 'appointment', 'much', 'news', 'good', 'news']",0.45,0.4,9.0,2.0,1.0,0.0,0.674,0.326,0.4404,2.0,1.0,2.0,1.0,1.0
Neutral,2197601683.0,Tue Jun 16 14:49:28 PDT 2009,NO_QUERY,holapjay,"@twitter, don't be an arsehole please ","['arsehole', 'please']",0.0,0.0,6.0,1.0,0.0,0.0,0.303,0.697,0.3182,3.0,0.0,2.0,1.0,0.0
Neutral,2055075090.0,Sat Jun 06 08:39:03 PDT 2009,NO_QUERY,jazzynorms,working on a script ,"['working', 'script']",0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
Negativa,2064900520.0,Sun Jun 07 07:26:29 PDT 2009,NO_QUERY,CAPSLOCKNEWS,DAMN W0KE UP BEIN VERY VERY VERY SICK...VERY UPSET I HAD TO GIVE MY TICKET UP F0R &quot;SUMMER JAM&quot; ,"['damn', 'bein', 'sick', 'upset', 'give', 'ticket', 'quot', 'summer', 'jam', 'quot']",-0.7142857142857143,0.8571428571428571,19.0,0.0,-1.0,0.551,0.449,0.0,-0.8225,2.0,2.0,2.0,1.0,1.0
Neutral,2064953675.0,Sun Jun 07 07:33:44 PDT 2009,NO_QUERY,Nadia_Fly,congrats @angelsixteen ! remind me in two years time k ,"['congrats', 'remind', 'two', 'years', 'time']",0.0,0.0,10.0,1.0,0.0,0.0,0.541,0.459,0.5267,2.0,1.0,1.0,1.0,0.0
Positiva,2190993020.0,Tue Jun 16 04:15:41 PDT 2009,NO_QUERY,mybitofsky,@sixpeopleaway excellent. hopefully will see you then ,"['excellent', 'hopefully', 'see']",1.0,1.0,7.0,2.0,1.0,0.0,0.135,0.865,0.7506,1.0,1.0,2.0,0.0,1.0
Positiva,2205647995.0,Wed Jun 17 05:10:33 PDT 2009,NO_QUERY,edspencer,"Safari really isn't a very good browser  It's fast, and I want to like it, but it feels like it's been designed by idiots","['safari', 'really', 'good', 'browser', 'fast', 'want', 'like', 'feels', 'like', 'designed', 'idiots']",0.033333333333333284,0.6666666666666666,24.0,2.0,1.0,0.0,0.424,0.576,0.8173,1.0,0.0,1.0,0.0,0.0
Neutral,2325794668.0,Thu Jun 25 06:04:27 PDT 2009,NO_QUERY,Abi_94,Ewww i have an eye infection ,"['ewww', 'eye', 'infection']",0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
Negativa,1979441146.0,Sun May 31 03:03:36 PDT 2009,NO_QUERY,ox_grace,@MiDesfileNegro same here.. daymm.. this sucks.. ,"['daymm', 'sucks']",-0.3,0.3,6.0,0.0,-1.0,0.714,0.286,0.0,-0.3612,1.0,1.0,3.0,0.0,0.0
Positiva,2055383648.0,Sat Jun 06 09:12:59 PDT 2009,NO_QUERY,VanAHudgensFan,"@ZanessaFan1994 http://twitpic.com/6qzs7 - Yeah, this song is really amazing. I love it ","['yeah', 'song', 'really', 'amazing', 'love']",0.55,0.75,12.0,2.0,1.0,0.0,0.157,0.843,0.895,1.0,2.0,3.0,1.0,1.0
Neutral,1988687871.0,Sun May 31 23:05:17 PDT 2009,NO_QUERY,meowmeow_,Doing the unholy mathematics... ,"['unholy', 'mathematics']",0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
Neutral,2048750602.0,Fri Jun 05 15:42:47 PDT 2009,NO_QUERY,Mirizshka,Miss spending time with them ,"['miss', 'spending', 'time']",0.0,0.0,5.0,1.0,0.0,0.444,0.556,0.0,-0.1531,3.0,0.0,3.0,1.0,0.0
Positiva,1469927376.0,Tue Apr 07 07:50:10 PDT 2009,NO_QUERY,Skyesworld,GOOD MORNING! What a wonderful day! If you R feeling down remember that you're about to come into YOUR season. So be thankful now &amp; smile ,"['good', 'morning', 'wonderful', 'day', 'feeling', 'remember', 'come', 'season', 'thankful', 'amp', 'smile']",0.6666666666666666,0.5666666666666668,26.0,2.0,1.0,0.0,0.296,0.704,0.9231,1.0,0.0,1.0,1.0,0.0
Positiva,2052073105.0,Fri Jun 05 23:34:54 PDT 2009,NO_QUERY,DjAlyssaDivine,in the midst of creating! I LOVE my job ,"['midst', 'creating', 'love', 'job']",0.5,0.6,9.0,2.0,1.0,0.0,0.238,0.762,0.7506,1.0,0.0,1.0,0.0,0.0
Negativa,1973983535.0,Sat May 30 12:12:44 PDT 2009,NO_QUERY,ProfTungsten,"Raid's canceled tonight, sad face ","['raid', 'canceled', 'tonight', 'sad', 'face']",-0.5,1.0,5.0,0.0,-1.0,0.437,0.563,0.0,-0.4767,2.0,1.0,3.0,1.0,1.0
Positiva,1979213393.0,Sun May 31 02:05:29 PDT 2009,NO_QUERY,lothrek,Awoken early. Have a sore neck ,"['awoken', 'early', 'sore', 'neck']",0.1,0.3,6.0,2.0,1.0,0.455,0.545,0.0,-0.3612,2.0,2.0,3.0,1.0,1.0
Positiva,2032695851.0,Thu Jun 04 11:38:02 PDT 2009,NO_QUERY,bclesen,@therealpickler R U sure it's not ur sinuses?  LOL! ,"['sure', 'sinuses', 'lol']",0.65,0.7944444444444444,9.0,2.0,1.0,0.0,0.164,0.836,0.6249,1.0,1.0,2.0,1.0,2.0
Positiva,2215395751.0,Wed Jun 17 18:04:58 PDT 2009,NO_QUERY,AmySellers,"http://twitpic.com/7o7wv - Anyone know what kind of spider this is? Just found him, a web and 3 big eggs in my garage ","['anyone', 'know', 'kind', 'spider', 'found', 'web', 'big', 'eggs', 'garage']",0.3,0.5,22.0,2.0,1.0,0.0,0.702,0.298,0.5267,1.0,0.0,1.0,1.0,1.0
Negativa,1794262273.0,Thu May 14 05:23:17 PDT 2009,NO_QUERY,tukaramel1,"unfortunately, t.i.p goes to jail may 19 or may 20 ","['unfortunately', 'goes', 'jail', 'may', 'may']",-0.3,0.5,10.0,0.0,-1.0,0.375,0.625,0.0,-0.34,2.0,2.0,4.0,1.0,2.0
Positiva,1969150598.0,Fri May 29 23:10:01 PDT 2009,NO_QUERY,AppleWoman,Band banquet was pretty wonderful. I'm going to miss all of my seniors. ,"['band', 'banquet', 'pretty', 'wonderful', 'going', 'miss', 'seniors']",0.625,1.0,13.0,2.0,1.0,0.128,0.32,0.552,0.743,1.0,1.0,2.0,0.0,0.0
Neutral,2325318492.0,Thu Jun 25 05:13:05 PDT 2009,NO_QUERY,ACRead,It's already 80F and the morning is just starting. ,"['already', 'morning', 'starting']",0.0,0.1,9.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0
Negativa,2328356462.0,Thu Jun 25 09:28:57 PDT 2009,NO_QUERY,amyqchow,does not want to do another presentation! i am going to be dead by the end of this summer w/ all this public speaking i have to do ,"['want', 'another', 'presentation', 'going', 'dead', 'end', 'summer', 'public', 'speaking']",-0.1,0.2333333333333333,28.0,0.0,-1.0,0.341,0.556,0.103,-0.6124,1.0,0.0,1.0,0.0,0.0
Positiva,1555985654.0,Sat Apr 18 21:16:57 PDT 2009,NO_QUERY,carr2d2,"@GoddessGeek best. headline. evar. (the one you wrote, not the actual article headline) ","['best', 'headline', 'evar', 'one', 'wrote', 'actual', 'article', 'headline']",0.5,0.2,13.0,2.0,1.0,0.0,0.625,0.375,0.6369,1.0,1.0,2.0,0.0,1.0
Positiva,1754233836.0,Sun May 10 05:31:12 PDT 2009,NO_QUERY,llittizzio,Happy Mother's Day!  I'm going to work for 5 hours because I wasn't on the ball enough to ask for it off ,"['happy', 'mother', 'day', 'going', 'work', 'hours', 'ball', 'enough', 'ask']",0.4,0.75,22.0,2.0,1.0,0.0,0.684,0.316,0.5719,2.0,1.0,1.0,1.0,0.0
Neutral,1564542843.0,Mon Apr 20 03:58:36 PDT 2009,NO_QUERY,tanyaw_x,is off into twon!  woop,"['twon', 'woop']",0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
Neutral,1989174219.0,Mon Jun 01 00:35:46 PDT 2009,NO_QUERY,_peridot_,jamming to &quot;walking on the moon&quot; by the dream ft. kanye..feeling the chorus ,"['jamming', 'quot', 'walking', 'moon', 'quot', 'dream', 'kanye', 'feeling', 'chorus']",0.0,0.0,13.0,1.0,0.0,0.0,0.667,0.333,0.3612,2.0,0.0,2.0,1.0,1.0
Neutral,1689008563.0,Sun May 03 12:24:54 PDT 2009,NO_QUERY,joshcoop,@_MyLittlePwny_ I am off to get it. ,['get'],0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
Negativa,1991086612.0,Mon Jun 01 06:22:32 PDT 2009,NO_QUERY,JRKLOVER,So I think my next tattoo is gonna be Twisted. I have never loved a song like I love that one! I am gonna get the word written on my arm. ,"['think', 'next', 'tattoo', 'gon', 'twisted', 'never', 'loved', 'song', 'like', 'love', 'one', 'gon', 'get', 'word', 'written', 'arm']",-0.0875,0.6,31.0,0.0,-1.0,0.234,0.579,0.187,-0.0145,1.0,1.0,2.0,0.0,0.0
Neutral,1984935551.0,Sun May 31 16:05:58 PDT 2009,NO_QUERY,yellowlady1,Dont want to do finals.. =( $ days till i get to see amanda and mine and te's one month ,"['dont', 'want', 'finals', 'days', 'till', 'get', 'see', 'amanda', 'mine', 'one', 'month']",0.0,0.0,20.0,1.0,0.0,0.109,0.891,0.0,-0.0572,2.0,0.0,0.0,0.0,0.0
Neutral,2323245121.0,Thu Jun 25 00:12:56 PDT 2009,NO_QUERY,amritasen,no plans yet for the evening ,"['plans', 'yet', 'evening']",0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
Neutral,1983837286.0,Sun May 31 13:56:00 PDT 2009,NO_QUERY,Friellax,"@ikklePickle I know, is muchos sucky ","['know', 'muchos', 'sucky']",0.0,0.0,6.0,1.0,0.0,0.592,0.408,0.0,-0.4404,2.0,0.0,1.0,0.0,1.0
Positiva,1553176858.0,Sat Apr 18 13:34:24 PDT 2009,NO_QUERY,MeganMayhem_,back in edinburgh tomorrow  england is awesome though,"['back', 'edinburgh', 'tomorrow', 'england', 'awesome', 'though']",0.5,0.5,8.0,2.0,1.0,0.0,0.549,0.451,0.6249,1.0,0.0,1.0,1.0,0.0
Neutral,1881273998.0,Fri May 22 04:10:07 PDT 2009,NO_QUERY,LariiTran,@jemillahayne Yea i reckon! I tipped for them. ,"['yea', 'reckon', 'tipped']",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Negativa,1826524754.0,Sun May 17 08:42:44 PDT 2009,NO_QUERY,TomS3456,very tired ,['tired'],-0.4,0.7,2.0,0.0,-1.0,1.0,0.0,0.0,-0.4404,2.0,2.0,3.0,0.0,1.0
Positiva,2254034269.0,Sat Jun 20 09:07:32 PDT 2009,NO_QUERY,RockStarr,@WWeezl  how are we supposed do enjoy our lovely Saturday at work if it is raining?,"['supposed', 'enjoy', 'lovely', 'saturday', 'work', 'raining']",0.45,0.625,16.0,2.0,1.0,0.0,0.364,0.636,0.7906,3.0,0.0,3.0,1.0,1.0
Positiva,1882214979.0,Fri May 22 06:27:25 PDT 2009,NO_QUERY,shaunau,"@Marawitch that's pretty close.. put you in there but didnt put a preview of the link i posted.. still, probably close enough.  Thanks!","['pretty', 'close', 'put', 'didnt', 'put', 'preview', 'link', 'posted', 'still', 'probably', 'close', 'enough', 'thanks']",0.15,0.5666666666666667,23.0,2.0,1.0,0.0,0.643,0.357,0.7269,3.0,1.0,2.0,1.0,1.0
Positiva,1977806469.0,Sat May 30 21:45:10 PDT 2009,NO_QUERY,carl,@AmyEllisPR Your mom clearly knows who to follow! ,"['mom', 'clearly', 'knows', 'follow']",0.10000000000000002,0.3833333333333333,8.0,2.0,1.0,0.0,0.526,0.474,0.4019,3.0,1.0,3.0,1.0,1.0
Neutral,2175313188.0,Mon Jun 15 00:38:37 PDT 2009,NO_QUERY,sprinkles_,@TheCrystalLady @lejjewellery thank you ,['thank'],0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.3612,1.0,1.0,2.0,0.0,0.0
Positiva,1975504400.0,Sat May 30 15:17:54 PDT 2009,NO_QUERY,moye,@amandammason  up!!! i'm so excited.  ,['excited'],0.375,0.75,5.0,2.0,1.0,0.0,0.0,1.0,0.34,2.0,1.0,2.0,1.0,0.0
Negativa,2051440473.0,Fri Jun 05 22:01:36 PDT 2009,NO_QUERY,rllshamrock,Oh no! Thats horrible! I'm really sorry to hear that  ,"['thats', 'horrible', 'really', 'sorry', 'hear']",-0.75,1.0,10.0,0.0,-1.0,0.629,0.371,0.0,-0.624,2.0,2.0,2.0,0.0,2.0
Positiva,1554047467.0,Sat Apr 18 15:55:32 PDT 2009,NO_QUERY,JiujitsuSensei,@Kevinmiam Thanks! I'll take inspiration from today's test. ,"['thanks', 'take', 'inspiration', 'today', 'test']",0.2,0.2,8.0,2.0,1.0,0.0,0.323,0.677,0.743,2.0,2.0,3.0,1.0,1.0
Neutral,1979781393.0,Sun May 31 04:28:56 PDT 2009,NO_QUERY,TruBalanced,"@glennbeck  librals like fish,i like freedom,how say you glenn?  ","['librals', 'like', 'fish', 'like', 'freedom', 'say', 'glenn']",0.0,0.0,9.0,1.0,0.0,0.0,0.303,0.697,0.8481,1.0,0.0,1.0,1.0,1.0
Neutral,2302590771.0,Tue Jun 23 17:01:25 PDT 2009,NO_QUERY,gowildcats14,"I reallyyy want to c transformers at midnite, but I haven't been acting well around the house so I can already tell that will be a big NO ","['reallyyy', 'want', 'transformers', 'midnite', 'acting', 'well', 'around', 'house', 'already', 'tell', 'big']",0.0,0.05,28.0,1.0,0.0,0.0,0.726,0.274,0.34,2.0,0.0,0.0,1.0,0.0
Positiva,2003682361.0,Tue Jun 02 06:58:13 PDT 2009,NO_QUERY,macbella2,"@natneagle Aww Nat, that stinks. Then you have to put on a happy face for the kids.   Hormones playing a part?We women have it hard pfft!","['aww', 'nat', 'stinks', 'put', 'happy', 'face', 'kids', 'hormones', 'playing', 'part', 'women', 'hard', 'pfft']",0.05208333333333333,0.7354166666666666,26.0,2.0,1.0,0.19,0.503,0.307,0.4767,2.0,0.0,4.0,1.0,0.0
Neutral,1695769181.0,Mon May 04 06:54:27 PDT 2009,NO_QUERY,jdscott50,"States and cities borrow big http://usat.me/?34945812 comment 3/4 way through, if we are in a recession why are we building a library ","['states', 'cities', 'borrow', 'big', 'comment', 'way', 'recession', 'building', 'library']",0.0,0.1,22.0,1.0,0.0,0.259,0.741,0.0,-0.4215,2.0,2.0,3.0,1.0,1.0
Positiva,2178494073.0,Mon Jun 15 07:47:01 PDT 2009,NO_QUERY,spinytailx,"@shecaughtbunny when we visited hubs bff in NC he told us it was all about sweet tea, sun drop or cheerwine, but we didn't get to try it ","['visited', 'hubs', 'bff', 'told', 'sweet', 'tea', 'sun', 'drop', 'cheerwine', 'get', 'try']",0.35,0.65,28.0,2.0,1.0,0.124,0.471,0.406,0.7003,2.0,0.0,1.0,1.0,2.0
Neutral,1962069069.0,Fri May 29 10:28:32 PDT 2009,NO_QUERY,icandi1988,waitin 4 emma 2 get her arse in2 gear so we can go pub! its soooo SUNNY!!!! ,"['waitin', 'emma', 'get', 'arse', 'gear', 'pub', 'soooo', 'sunny']",0.0,0.0,17.0,1.0,0.0,0.0,0.714,0.286,0.4215,3.0,1.0,3.0,1.0,0.0
Positiva,2000829830.0,Mon Jun 01 23:04:36 PDT 2009,NO_QUERY,shanerzz,"nvm, i fixed it. ","['nvm', 'fixed']",0.1,0.2,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
Negativa,2180980265.0,Mon Jun 15 11:12:09 PDT 2009,NO_QUERY,strohfeuer,@Kenneth1968 Doh!!! That's more expensive than the flight!! ,"['doh', 'expensive', 'flight']",-0.5,0.7,8.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
Positiva,1833913960.0,Mon May 18 00:55:17 PDT 2009,NO_QUERY,michxxblc,@LuvinMeSomeD I'm glad!  &amp; I'm glad you're feeling much better! I HATE Strep.,"['glad', 'amp', 'glad', 'feeling', 'much', 'good', 'hate', 'strep']",0.225,0.875,13.0,2.0,1.0,0.216,0.175,0.608,0.6908,1.0,0.0,0.0,1.0,0.0
Neutral,2053613708.0,Sat Jun 06 05:09:05 PDT 2009,NO_QUERY,xVivaLaJuicyx,Morning everyone  On my way 2 work. The sun's out today- â¥ing it!,"['morning', 'everyone', 'way', 'work', 'sun']",0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Neutral,1962369755.0,Fri May 29 10:56:29 PDT 2009,NO_QUERY,shaksiyya,Carol Vorderman cancelled her interivew with me... so now I have no proof against all you non-believers! ,"['carol', 'vorderman', 'cancelled', 'interivew', 'proof']",0.0,0.0,17.0,1.0,0.0,0.333,0.667,0.0,-0.25,3.0,0.0,1.0,1.0,1.0
Neutral,1759575054.0,Sun May 10 19:31:01 PDT 2009,NO_QUERY,xCLMxPanicChick,@hnrxmcrlover what kylie said. I agree. Why say it on twitter? ,"['kylie', 'said', 'agree', 'say', 'twitter']",0.0,0.0,11.0,1.0,0.0,0.0,0.615,0.385,0.3612,3.0,1.0,1.0,1.0,1.0
Neutral,1971482260.0,Sat May 30 07:12:57 PDT 2009,NO_QUERY,bewitchedmagic,Going to see the movie &quot;Up&quot; this afternoon! ,"['going', 'see', 'movie', 'quot', 'quot', 'afternoon']",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
Positiva,2052083235.0,Fri Jun 05 23:36:41 PDT 2009,NO_QUERY,Kelseyrose31,"Spooning with my two best friends reminising great old times, sad that devin is leaving soon ","['spooning', 'two', 'best', 'friends', 'reminising', 'great', 'old', 'times', 'sad', 'devin', 'leaving', 'soon']",0.35000000000000003,0.5625,16.0,2.0,1.0,0.138,0.356,0.507,0.8519,3.0,1.0,2.0,1.0,1.0
Neutral,2193452596.0,Tue Jun 16 08:28:43 PDT 2009,NO_QUERY,Scobleizer,@jdlasica That audience member was me! ,"['audience', 'member']",0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
